1963 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Chalk crayons, charcoal crayons, leads for cased pencils, refill leads, and other crayons and leads: Over 0.06 inch, but less than 0.25 inch, in maximum cross-sectional dimension: Black",96091000,"Pencils & crayons, with leads encased in a rigid sheath",0.7174635529518127
"Tapestries, including hand-worked petit-point and other needle-work tapestries, all the foregoing of textile materials: Gobelin and other hand-woven tapestries fit only for use as wall hangings, and valued over $20 per square foot",58050010,"Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais and the like, used only as wall hangings, valued over $215/m2",0.8196653723716736
"Hand-directed or -controlled tools with pneumatic or self-contained non-electric motor, and parts thereof: Other",84679901,"Parts of tools for working in the hand, hydraulic or with self-contained nonelectric or electric motor, other than chain saws",0.7392919659614563
"Watch cases and parts thereof: Not wholly and not almost wholly of gold or platinum or of both gold and platinum: Other: Parts: Bezels, backs, and centers",91119070,"Parts of watch cases, other than bezels, backs and centers, not of precious metal or of metal clad with precious metal",0.821381688117981
"Woven fabrics, wholly of cotton (con): 1/ Not fancy or figured (con): Not bleached and not colored: Of number 53",52081140,"Woven cotton fabric, 85% or more cotton by weight, plain weave, weight not over 100 g/m2, unbleached, of numbers 43-68",0.6754789352416992
"Enzymes and ferments: Brewers' yeast, dried, ficin, and papain, all the foregoing, if crude",21022040,"Dried brewers' yeast, crude",0.6221904754638672
"Knives, forks, and spoons, all the foregoing valued under 25 cents each, not over 10.2 inches in over-all length, and with stainless steel handles (provided for  in items 650.09, 650.11, 650.39, 650.41, and 650.55 of part 3E of schedule 6, or if included in sets provided for in item 651.75 of such part): For an aggregate quantity not to exceed 69 million single units entered in any 12-month period beginning November 1 in any year from countries subject to the rate of duty column numbered 1: Knives and forks: With handles not containing nickel and not containing over 10 percent by weight of manganese (items 650.09 and 650.39)",82119120,"Table knives w/fixed blades, w/stain. steel handles w/Ni or ov 10% by wt. of Mn, w/overall length 25.9cm or less & val. <than 25 cents ea",0.6879094839096069
"Chalk crayons, charcoal crayons, leads for cased pencils, refill leads, and other crayons and leads: Over 0.06 inch, but less than 0.25 inch, in maximum cross-sectional dimension: Other than black",96092040,"Pencil leads, black or colored, o/1.5 mm in maximum cross-sectional dimension",0.7454796433448792
"Articles not specially provided for of a type used for household, table, or kitchen use; toilet and sanitary wares; all the foregoing and parts thereof, of metal: Articles, wares, and parts, of base coated or plated with precious metal: Of iron or steel: Not enameled: Cast articles, coated",76151091,"Aluminum, table, kitchen or other household articles (o/than cooking or kitchen ware) and parts thereof",0.7185075283050537
"Headwear, of vegetable fibers, of unspun fibrous vegetable materials, of real horsehair, of paper yarn, or of any combination thereof: Of cotton, flax, or both: Knit",65050070,"Hats and headgear, of man-made fibers, made up from felt or of textile material, not knitted or crocheted, wholly or in part braid",0.684699535369873
"Other underwear, not ornamented: Of silk: Knit",61082290,"Women's or girls' briefs and panties (other than disposable), of man-made fibers, knitted or crocheted",0.67885822057724
"Those grades of all substances (other than are described in the foregoing items of this part) used chiefly for fertilizers, or chiefly as an ingredient in the manufacture of fertilizers: Phosphatic fertilizers and fertilizer materials",31039001,"Mineral or chemical fertilizers, phosphatic",0.8180404901504517
"Candy, and other confectionery, not specially provided for: If products of Cuba",98231001,USMCA goods: sugar containing products of Mexico or of USA,0.5390729308128357
"Internal combustion engines and parts thereof: Parts: Cast-iron (except malleable cast-iron) parts, not alloyed and not advanced beyond cleaning, and machined only for the removal of fins, gates, sprues, and risers or to permit location in finishing machinery",84091000,Parts for internal combustion aircraft engines,0.7076826095581055
"Other handkerchiefs, not ornamented: Of silk",62132010,"Handkerchiefs, not knitted or crocheted, of cotton, hemmed, not containing lace or embroidery",0.7208555936813354
"Other underwear, not ornamented: Of vegetable fibers: Knit: Valued not over $4 per pound",61082290,"Women's or girls' briefs and panties (other than disposable), of man-made fibers, knitted or crocheted",0.6159679293632507
"Marble, brecoia, and onyx, and articles of one or more of these substances: Other, not specially provided for",25151100,"Marble and travertine, crude or roughly trimmed",0.491845041513443
"Bars, plates, sheets, and strip, all the foregoing which are wrought, of aluminum, whether or not cut, pressed, or stamped to nonrectangular shapes: Not clad",76061130,"Aluminum (o/than alloy), plates/sheets/strip, w/thick. o/0.2mm, rectangular (incl. sq), not clad",0.7056685090065002
Cuttlefish bone.............,16055405,"Cuttle fish and squid, as containing fish meat; prepared meals",0.5887029767036438
"Woven fabrics, of silk (con.): In chief value, but not wholly of silk (con.): Jacquard-figured: Degummed, bleached, or colored",55129100,"Woven fabrics, containing 85% or more by weight of synthetic fibers nesoi, unbleached or bleached",0.6176254153251648
"Motion-picture film in any form on which pictures, or sound and pictures, have been recorded, whether or not developed: Newsreels, not developed, of current events abroad",98170044,Motion picture films if defined as visual or auditory materials,0.5314587354660034
"Palm-kernel oil (provided for in part 14B, schedule 1): Other (iten 176.33)",15132900,"Palm kernel oil or babassu oil, other than crude, and their fractions, whether or not refined, but not chemically modified",0.7293295860290527
"Whenever, in any 3-month period beginning January 1, April 1, July 1, or October 1 in any year, the respective quantity specified below for one of the four numbered classes of articles the product of a specified foreign country has been reached, no article in such class the product of such country may be entered, or withdrawn from warehouse, for consumption during the remainder of such period and no article may be withdrawn for consumption from any customs bonded warehouse during the remainder of such period if by reason thereof duty would become collectible under section 312 of the Tariff Act of 1930, as amended, in cancellation of a bond charge covering an article in such class the product of such country: For lead-bearing ores and materials provided for in part 1 of schedule 6: Peru",99170436,"Peru goods in subheading 1901.90.43,1901.90.47 above US note 4 limit",0.6307631731033325
"Articles chiefly used for preparing, serving, etc. (con.): Of bone chinaware",69131050,"Porcelain or china (o/than bone china) statuettes and other ornamental articles, nesoi",0.6513189077377319
"Mangrove, nyrobalan, oak, quebracho, sumac, urunday, and wattle: Other: Myrobalan and sumac",32019025,"Tanning extracts of canaigre,chestnut curupay,divi-divi,eucalyptus,gambier,hemlock,larch,mangrove,myrobalan,oak,sumac,tara,urunday,valonia",0.606614887714386
Salts of organic acids (con.): Nickel salts: Other,28273500,Nickel chloride,0.6407036781311035
"Handmade paper: Not impregnated, not coated, not surface-colored, not embossed, not ruled, not lined, not printed, and not decorated",48101450,"Printed/embossed/perforated paper & paperboard, coated w/inorganic, n/o 10% fiber obtained mechanical/chemi- process, other sized sheets",0.6410742998123169
"Other base metals, unwrought, and waste and scrap of such metals: Other than alloys; and waste and scrap: 1/ Rare-earth metals (including scandium and yttrium)",98170090,Specified unwrought metal and forms or articles of metal for remanufacture or for recovery of the metal content,0.6351593732833862
"Bookbinding machinery, including book-sewing machines, and parts thereof",84409000,"Parts for bookbinding machinery, including book-sewing machines",0.8679691553115845
"Balances of a sensitivity of 5 centigrams or better, with or without their weights, and parts thereof; weights suitable for use with such balances and sets of weights containing any such weights: Other",84239090,"Other parts of weighing machinery, including weights",0.6170567870140076
"Other base metals, unwrought, and waste and scrap of such metals: Other than alloys; and waste and scrap: 1/ Barium",72042900,Alloy steel (o/than stainless) waste and scrap,0.6456311941146851
Mixtures consisting wholly of two or more of the foregoing named products,38248500,"Mixtures containing 1,2,3,4,5,6-hexachlorocyclohexane (HCH (ISO)), including lindane (ISO,INN)",0.5426031351089478
Photographic gelatin: Valued not over 80 cents per pound,35030020,Inedible gelatin and animal glue valued under 88 cents per kg,0.6291753053665161
Lead compounds: Nitrate,28369940,Lead carbonate,0.5901992917060852
"Aconite, aloes, asafetida, buchu leaves, cocculus indicus, digitalis (Lanata) , ipecac, jalap, manna, and marshmallow or althea: Advanced",12119089,"Plants, parts of plants (including seeds and fruits), used in perfumery, pharmacy, insecticidal, fungicidal or similar purposes, fresh or dried",0.5950695872306824
"Plates and sheets of iron or steel, etc. (con.): Clad:",73239970,"Iron (o/th cast) or steel (o/than tinplate or stainless), cookingware, not coated or plated with precious metal",0.6176060438156128
"Metal waste and scrap (provided for in part 2, schedule 6 ), except lead, zinc, and tungsten waste and scrap; unwrought metal (except copper, lead, zinc, and tungsten) in the form of pigs, ingots, or billets (a) which are defective or damaged, or have been produced from melted down metal waste and scrap for convenience in handling and transportation without sweetening, alloying, fluxing, or deliberate purifying, and (b) which cannot be commercially used without remanufacture; relaying or rerolling rails; and articles of metal (except articles of lead, of zinc, or of tungsten, and not including metal-bearing materials provided for in schedule 4 or in part 1 of schedule 6 and not including unwrought metal provided for in part 2 of schedule 6) to be used in remanufacture by melting: Other",98170090,Specified unwrought metal and forms or articles of metal for remanufacture or for recovery of the metal content,0.7834019660949707
"Pipe and tube fittings, of iron or steel: Cast-iron fittings, not malleable: Not for cast-iron pipe: Alloy cast iron",73071930,"Cast ductile iron or steel, fittings for tubes or pipes",0.7558929324150085
"Fats, oils, and greases, all the foregoing sulfonated or sulfated: Other: Vegetable",38249932,"Mixtures of hydrosulfite compounds, of sulfoxylate compounds, or of both",0.5748510360717773
"Olives, fresh, or prepared or preserved: In brine, whether or not pitted or stuffed: Ripe but not pitted or stuffed: Other",7129020,"Dried olives, ripe",0.7538657188415527
"Glass (whether or not containing wire netting), etc. (con.): Other, including blown or drawn glass, but excluding pressed or molded glass: Colored or special glass: Weighing over 16 oz. but not over 28oz. per sq. ft.: Measuring not over 40 united inches",70060020,"Drawn or blown glass, not containing wire netting & not surface ground or polished, but bent, edged or otherwise worked but not framed",0.5959564447402954
"Vegetables, fresh, chilled, or frozen (but not reduced in size nor otherwise prepared or preserved): Cauliflower: Other",7041040,"Cauliflower and headed broccoli, fresh or chilled, not reduced in size, if entered Oct. 16 through June 4, inclusive",0.6720569133758545
"Knives not specifically provided for elsewhere in this subpart, and cleavers, with or without their handles: Cleavers with their handles",82149030,"Butchers' or kitchen cleavers with their handles, nesoi",0.6138061285018921
Malts and malt extracts: Malts: Rye Malt,22030000,Beer made from malt,0.6863357424736023
"Pipe and tube fittings, of iron or steel: Other fittings",73071930,"Cast ductile iron or steel, fittings for tubes or pipes",0.7491775751113892
"Artificial flowers, trees, foliage, fruits, vegetables, grasses, or grains, parts of the foregoing, and articles made of the foregoing (except articles provided for in item 748.15 or 748.40 of this subpart): Other",67029035,"Artificial flowers/foliage/fruit & pts thereof; articles of artif. flowers, etc.; all the foregoing of man-made fibers",0.6706628799438477
"Animal feeds and ingredients therefor, not specifically provided for: Meat including meat offal, not fit for human consumption: Raw whether or not chilled or frozen: Other",2089091,"Other meat and edible meat offal not elsewhere specified or included, fresh, chilled or frozen",0.723757803440094
"Mica not manufactured (including mica over 0,006 inch in thickness, not cut or stamped to dimensions, shape or form, and split block mica), and mica scalings, mica cleanings, and other mica waste and scrap: Split block mica",25251000,"Mica, crude or rifted into sheets or splittings",0.599012017250061
"Narrow fabrics: Of vegetable fibers: Pile ribbons, of cotton",58063210,"Woven ribbons of man-made fibers, not pile, not cont by wt 5% or more of elastomeric yarn or rubber",0.7369042038917542
Vanilla beans,7135020,"Dried broad beans and horse beans, shelled",0.5865551233291626
Narrow fabrics (con.): Of man-made fibers: Other: Other,58063220,"Narrow woven fabrics (other than ribbons), not pile, of man-made fibers, not cont by wt 5% or more of elastomeric yarn or rubber",0.6865589618682861
"Articles imported by or for the account of any person arriving in the United States from a foreign country: Books, libraries, usual and reasonable furniture, and similar household effects, if actually used abroad by him or by him and his family not less than one year, and not intended for any other person, or for sale",98030050,"Substantial containers and holders, either U.S. or foreign prev. imported and dutied; specified instruments of international traffic, etc",0.6047026515007019
"Lace or net furnishings, whether or not ornamented, and other furnishing ornamented: Machine-made lace furnishings: Made on any other machine",58042990,"Mechanically made lace, in the piece, in strips or in motifs (not fabric of heading 6002), of textile materials (not cotton or mm fibers)",0.6899782419204712
"Handsewing or darning needles, bodkins, crochet hooks, embroidery stilettos, upholstery regulators, and other hand needles, all the foregoing, of metal; and needle books and needle cases, furnished with assortments of hand needles only: Embroidery stilettos and upholstery regulators",73199090,"Iron or steel, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand",0.7134772539138794
"Bibles, comprising the books of the Old or New Testament, or both",98100025,"Altars, pulpits, communion tables, fonts, mosaics, shrines and similar articles for use of religious institutions",0.5171258449554443
"Straw and other fibrous vegetable substances not specially provided for, crude or processed: Rice straw and rice fiber",12130000,"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets",0.5782353281974792
"Sets (except sewing sets, pedicure or manicure sets, and combinations thereof) which include two or more of the tools, knives, forks, spoons, or other articles provided for in different rate provisions of this subpart",82152000,"Sets of assted. base metal spoons, forks, ladles, etc. & similar kitchen or tableware, w/no articles plated with precious metal",0.6649806499481201
Hollow drill steel: Other than alloy steel: Valued not over 8 cents per pound,73042360,"Alloy (other than stainless) steel, seamless drill pipe, of a kind used in drilling for oil or gas",0.7121984958648682
"Electric filament lamps and electric discharge lamps, including ultra-violet and infra-red lamps and photo-flash lamps; electric luminescent lamps; and arc lamps: Filament lamps: Christmas-tree lamps",94053100,"Lighting sets of a kind used for Christmas trees, designed for use solely with LED sources",0.6938573122024536
"Bouquets, boutonnieres, corsages, wreaths, and similar ornamental articles, all the foregoing made of articles described in item 748.30 or item 748.32",6039000,"Cut flowers and flower buds, suitable for bouquets or ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared",0.5382936596870422
"Yarns, wholly of noncontinuous silk fibers (provided for in part 1D, schedule 3 ): Plied, not bleached and not colored, measuring over 29,400 yards per pound (item 308.50 and item 308.51)",60054100,"Unbleached or bleached warp knit fabrics (including made on galloon knitting machines) of artificial fiber, other than headings 6001 to 6004",0.686316728591919
Salts of organic acids (con.): Strontium salts: Potassium oxalate,28342920,Strontium nitrate,0.572126030921936
Aluminum compounds: Potassium sulfate (Potash alum),28332200,Aluminum sulfate,0.7191007137298584
"Figs, fresh or prepared or preserved: Dried",8042080,"Figs, fresh or dried, other than whole (including fig paste)",0.7986572980880737
"Woven or knit fabrics (except pile or tufted fabrics), of textile materials, coated or filled, not specially provided for: Oilcloths: Other",59011020,"Textile fabrics coated with gum or amylaceous substances, of a kind used for outer covers of books or the like, other than man-made fibers",0.5954179763793945
"Plates, sheets, and strips, all the foregoing which are wrought, of lead, whether or not cut, pressed, or stamped to nonrectangular shapes: Not cut, not pressed, and not stamped to nonrectangular shapes: Plates and sheets: Not clad: Other than alloys of lead",72102000,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with lead, including terneplate",0.6688516736030579
"Wood-veneer panels, whether or not face finished: With veneer faces on both sides: Not face finished, or face finished with a clear or transparent material which does not obscure the grain, texture, or markings of the face ply: With a face ply of Spanish cedar (Cedrela spp.)",44121090,"Veneered panels and similar laminated wood, of bamboo, other than plywood",0.6990545392036438
"Watch movements, assembled, without dials or hands, or with dials or hands whether or not assembled thereon: 1/ Having over 1 jewel but not over 7 jewels: Not adjusted, not self-winding (or if a self-winding device cannot be incorporated therein), and not constructed or designed to operate for a period in excess of 47 hours without rewinding: Having no jewels or only 1 jewel: Over 0.6 but not over 0.8 inch in width",91081140,"Watch movements, complete and assembled, electrically operated, with mechanical display or device to incorporate such display, 0-1 jewel",0.740344762802124
Selenium compounds: Other,28469080,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium, or of mixtures of these metals, nesoi",0.5391492247581482
"Articles chiefly used for preparing, serving, or storing food or beverages, or food or beverage ingredients: Of fine-grained earthenware (except articles provided for items 533.14 and 533.16) or of fine-grained stoneware: Not available in specified sets: Other articles: Cups valued not over $0.50 per dozen, saucers valued not over $0.30 per dozen, plates not over 9 inches in maximum diameter and valued not over $0.50 per dozen, plates over 9 but not over 11 inches in maximum diameter and valued not over $1 per dozen, and other articles valued not over $1 per dozen",70134920,"Glassware for table or kitchen purposes (o/than drinking glasses), nesoi, valued n/over $3 each",0.553817093372345
"Lace handkerchiefs, whether or not ornamented, and other handkerchiefs, ornamented: Of vegetable fibers: Other: Of cotton",62139010,"Handkerchiefs, not knitted or crocheted, of man-made fibers",0.7780417203903198
"Articles imported by or for the account of any person arriving in the United States who is not a returning resident thereof: Not over 50 cigars, or 300 cigarettes, or 3 pounds of smoking tobacco, or a proportionate amount of each, and not over 1 quart of alcoholic beverages, when brought in by an adult nonresident for his own consumption",98040025,"For person arriving in the U.S., not returning resident: up to 50 cigars, 200 cigarettes, or 2 kg smoking tobacco & n/ov. 1 liter of alcohol",0.7348774671554565
Knit fabrics: Other,60063300,"Knitted or crocheted fabrics of synthetic fibers, of yarns of different colors, nesoi",0.7472096085548401
Marine-animal oils: Fish-liver oils: Other,15041040,"Fish-liver oils and their fractions, other than cod-liver oil and its fractions",0.69017493724823
Ergot,29396900,"Alkaloids of rye ergot and their derivatives, nesoi; salts thereof",0.5808876752853394
"Papers, not impregnated, etc. (con.): Other, not specially provided for: Weighing over 18 pounds per ream: Wrapping paper: Sulphate",48043940,"Uncoated kraft wrapping paper, other than unbleached, in rolls or sheets, weighing 150 g/m2 or less",0.6865910291671753
"Whenever, in the respective 12-month period specified below, the aggregate quantity specified below for one of the numbered classes of articles or for the product of a specified country or area within such numbered class has been entered, no article in such class or the product of such country or area may be entered during the remainder of such period: Cotton, not carded, not combed, and not otherwise processed, the product of any country or area  including the United States: Having a staple length under 1-1/8 inches (except harsh or rough cotton having a  staple length under 3/4 inch), entered  during the 12-month period beginning September 20 in any year: Egypt and Sudan (aggregate)",99035212,"Upland cotton, w/in specified quant. limitations, within Special Cotton Import Quota Ann. No. 12 for 180-day period",0.7533635497093201
"Whenever, in any 12-month period beginning July 1 in any year (January 1 in any year for item 950.06), the respective aggregate quantity specified below for one of the numbered classes of articles has been entered, no article in such class may be entered during the remainder of such period: Cheeses and substitutes for cheese provided for in part 4C, schedule 1: Blue-mold (except Stilton) and cheese and substitutes for cheese containing, or processed from, blue-mold cheese",99040558,"Blue mold cheese, in 0406.10.18, 0406.20.28, 0406.20.63, 0406.30.18, 0406.30.63, etc, in entered in quantity safeguard period",0.6220694780349731
"Woven fabrics, wholly of cotton: 1/ Not fancy or figured: Not bleached and not colored: Of number 34",52082140,"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, bleached, of numbers 43-68",0.6727533340454102
"Belting and belts, for machinery: Of vegetable fibers, or of such fibers and rubber in place of rubber or plastics: In part of rubber or plastics",39269056,"Belting and belts (except V-belts) for machinery, of plastics, containing predominately vegetable fibers",0.8671786785125732
"Whenever, in the respective 12-month period specified below, the aggregate quantity specified below for one of the numbered classes of articles or for the product of a specified country or area within such numbered class has been entered, no article in such class or the product of such country or area may be entered during the remainder of such period: Cotton, not carded, not combed, and not otherwise processed, the product of any country or area  including the United States: Having a staple length under 1-1/8 inches (except harsh or rough cotton having a  staple length under 3/4 inch), entered  during the 12-month period beginning September 20 in any year: British West Indies (except Barbados, Bermuda, Jamaica, Trinidad, Tobago)",99035200,"Upland cotton, w/in specified quant. limitations, within Special Limited Global Import Quota Ann. for 90-day period",0.7634634971618652
"Products suitable for medicinal use, and drugs: Obtained, derived, or manufactured in whole or  in part from any product provided for in subpart  A or B of this part: Drugs: 5-Chloro-7-iodo-8-quinolinol and 2[1-(p-chlorophenyl)-3-dimenthyl-aminopropyl]pyridine maleate",29334920,5-Chloro-7-iodo-8-quinolinol (Iodochlorhydroxyquin); Decoquinate; Diiodohydroxyquin; and Oxyquinoline sulfate,0.5752134919166565
"Glue, glue size, and inedible gelatin: Vegetable glue: Valued under 40 cents per pound",35061050,"Products suitable for use as glues or adhesives, nesoi, not exceeding 1 kg, put up for retail sale",0.669314980506897
"Vegetables, dried, desiccated, or dehydrated, etc. (con.): Dried, desiccated, or dehydrated (con.): Peas: Other",7131020,"Dried split peas, shelled",0.6275184154510498
"Cylinder wires, suitable for use in paper-making machines (whether or not parts of, or fitted or attached to, such machines), and woven-wire cloth suitable for use in the manufacture of Fourdrinier wires or cylinder wires suitable for use in paper-making machines: Having more than 55 meshes per lineal inch in warp or filling",73141460,"Stainless steel, Fourdrinier wires (o/than endless bands) for papermaking machines, w/meshes 36 to 93 wires to the lineal cm warp/filling",0.7820135354995728
"Woven fabrics, wholly of cotton (con.): Not fancy or figured (con.): Not bleached and not colored (con.): Of numbers 160 to 179",52082140,"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, bleached, of numbers 43-68",0.7572160363197327
"Motor vehicles specially constructed and equipped to perform special services or functions, such as, but not limited to, fire engines, mobile cranes, wreckers, concrete mixers, and mobile clinics",87051000,"Mtr. vehicles (o/than for transport of persons or of goods), mobile cranes",0.5806021690368652
"Alcohols, monohydric, unsubstituted: Ethyl for nonbeverage purposes",29052990,"Unsaturated monohydric alcohols, other than allyl alcohol or acyclic terpene alcohols",0.6291427612304688
"Radiotelegraphic and radiotelephonic transmission and reception apparatus; radiobroadcasting and television transmission and reception apparatus, and television cameras; record players, phonographs, tape recorders, dictation recording and transcribing machines, record changers, and tone arms; all of the foregoing, and any combination thereof, whether or not incorporating clocks or other timing apparatus, and parts thereof: Tape recorders and dictation recording and transcribing machines, and parts thereof: Types recording on magnetizable recording medium, and parts thereof",85211090,"Magnetic tape-type video recording or reproducing apparatus, other than color, cartridge or cassette type",0.7052178382873535
"Industrial diamonds, natural or synthetic, whether or not advanced in condition or value from their crude state by cleaving, cutting, lapping, sawing, or other process, but not set and not suitable for use in the manufacture of jewelry: Natural: Other: Not advanced in condition or value",71049110,"Synthetic or reconstructed diamonds, cut but not set & suitable for use in the manufacture of jewelry",0.7513562440872192
"Hand tools (including table, kitchen, and household implements of the character of hand tools) not specially provided for, and metal parts thereof: Other hand tools: Agricultural or horticultural tools, and parts thereof",82019060,"Base metal hand tools of a kind used in agriculture, horticulture or forestry nesoi, and base metal parts thereof",0.7530331015586853
Inorganic acids: Hydrofluoric,28111100,Hydrogen fluoride (Hydrofluoric acid),0.5959150195121765
"Metal-bearing ores and the dross or residuum from burnt pyrites: Iron ore, including manganiferous iron ore containing not over 10 percent by weight of manganese, and the dross or residuum from burnt pyrites",26190090,"Slag, dross and other waste (except ferrous scale) from the manufacture of iron or steel",0.6206598281860352
"Knives not specifically provided for elsewhere in this subpart, and cleavers, with or without their handles: Knives with their handles: With animal horn, bone, ivory, mother-of-pearl, or shell handles",82119290,"Knives w/fixed blades (o/than table knives, other knives w/rubb./plast. handles, or hunting knives w/wood handles)",0.6251333951950073
"Lace or net furnishings, whether or not ornamented, and other furnishing ornamented: Machine-made lace furnishings: Made on a bobbinet-jacquard machine",58042990,"Mechanically made lace, in the piece, in strips or in motifs (not fabric of heading 6002), of textile materials (not cotton or mm fibers)",0.6168258786201477
Motor vehicles (except motorcycles) for the transport of persons or articles: Other,87038000,"Motor vehicles to transport persons, w/electric motor for propulsion",0.6442158222198486
"Papers, not impregnated, not coated, not surfacecolored, not embossed, not ruled, not lined, not printed, and not decorated: Condenser paper, copying paper, pottery paper, and tissue paper for waxing: Weighing over 9 but not over 18 pounds per ream",48043920,"Uncoated kraft condenser paper, other than unbleached, in rolls or sheets, weighing 150 g/m2 or less",0.7012395262718201
Malts and malt extracts: Malts: Barley and other malt,19019020,"Malt extract, solid or condensed",0.7300205230712891
"Wire rods of iron or steel: Other than alloy iron or steel: Not tempered, not treated, and not partly manufactured: Valued not over 4 cents per pound",72179010,"Iron/nonalloy steel, wire, coated with plastics",0.5921914577484131
"Chicory roots (provided for in part 11A, schedule 1): Crude (item 160.30)",12129400,Chicory roots,0.6765117049217224
"Alkaloids and their esters, ethers, salts, and other compounds: Cocaine and its compounds",29397200,"Cocaine, ecgonine; salts, esters and other derivatives thereof",0.6667635440826416
"Articles chiefly used in the household or elsewhere for preparing, serving, or storing food or beverages, or food or beverage ingredients; smokers' articles, household articles, and art and ornamental articles, all the foregoing not specially provided for: Other glassware: Valued over $3 each: Cut or engraved",70134940,"Glassware for table or kitchen purposes (o/than drinking glasses), nesoi, cut or engraved, valued over $5 each",0.7399717569351196
"Papayas, fresh, or prepared or preserved: Papayas: Prepared or preserved:  If Products of Cuba",8072000,"Papayas (papaws), fresh",0.7626277804374695
Marine-animal oils: Fish oils other than liver oils: Eulachon,15041040,"Fish-liver oils and their fractions, other than cod-liver oil and its fractions",0.6108831763267517
"Papers, impregnated, coated, etc. (con.): Carbon paper: Weighing not over 9 pounds per ream",48025461,"Carbonizing base paper of a kind used for writing, printing or other graphic purposes, in rolls or sheets nesoi",0.6797606945037842
"Nativity scenes; Christmas ornaments; crucifixes; miniature altars, shrines, and holy-water fonts; religious figurines and statuettes; other religious articles; all the foregoing (not including any article provided for in part 6A of this schedule) of rubber or plastics: Christmas tree ornaments",95051040,"Arts. for Christmas festivities (o/than ornaments & nativity scenes) nesoi, of plastics",0.6306988000869751
"Fruit peel, crude, dried, or otherwise prepared or preserved: Otherwise prepared or preserved: Citron",20083085,"Citron (other than peel or pulp), otherwise prepared or preserved, nesoi",0.7216368317604065
"Machines for making oellulosic pulp, paper, or paper- board; machines for processing or finishing pulp, paper, or paperboard, or making them up into artiicles: Other",84419000,"Parts for machinery used in making up paper pulp, paper or paperboard, including cutting machines",0.7685442566871643
Parts of textile machinery: Jacquard cards,84519090,"Parts of machines for the handling of textile yarns, fabrics or made up textile articles, nesoi",0.6166849136352539
"Pigments (except pigments, in dry form, described in the foregoing provisions of this subpart): Containing lead: Leaded zinc oxides: Containing not over 25 percent of lead by weight: Dry",28419045,Chromates of zinc or of lead,0.622004508972168
Salts of organic acids (con.): Potassium salts: Sodium tartrate (Roohelle salts),29181330,Potassium sodium tartrate (Rochelle salts),0.73128741979599
"Silica, not specially provided for",25051010,"Natural silica and quartz sands, containing by weight 95% or more of silica and not more than 0.6% of oxide of iron",0.6647603511810303
"Articles imported by or for the account of any person arriving in the United States who is a returning resident thereof: Other articles (including not more than 1 wine gallon of alcoholic beverages and not more than 100 cigars) acquired abroad as an incident of the journey from which he is returning, for his personal or household use, but not imported for the account of any other person nor intended for sale, if declared in accordance with regulations of the Secretary of the Treasury: Articles not over $200 in aggregate value, if such person arrived from a contiguous country which maintains a free zone or free port, or arrives from any other country after having remained beyond the territorial limits of the United States for a period of not less than 48hours, and in either case has not claimed an exemption under this item (813.31) within the 30 days immediately preceding his arrival",98040030,"For person arriving in the U.S., not returning resident: n/over $100 of articles (n/alcohol. bev. or cigarettes, n/over 100 cigars) for gift",0.7684488892555237
"Textile reeling or winding machines; textile beaming, warping, or slashing machines, and other textile machines for preparing yarns to be woven, knit, braided, or otherwise made into textile fabrics or other textile articles",84515000,"Machines for reeling, unreeling, folding, cutting or pinking textile fabrics",0.7139962911605835
"Articles not specially provided for, of textile materials: Of man-made fibers: Other",59039020,"Textile fabrics of man-made fibers, impregnated, coated, covered or laminated with plastics, nesoi, over 70% weight rubber or plastics",0.6773605942726135
"Watch movements, assembled, without dials or hands, or with dials or hands whether or not assembled thereon: 1/ Having over 1 jewel but not over 7 jewels: Not adjusted, not self-winding (or if a self-winding device cannot be incorporated therein), and not constructed or designed to operate for a period in excess of 47 hours without rewinding: Having no jewels or only 1 jewel: Not over 0.6 inch in width",91082080,"Watch movements, complete and assembled, with automatic winding, 17 jewels or less",0.7443259954452515
"Other furskins, raw or not dressed, or dressed: Dressed: Dyed: Other: Other",43023000,"Whole furskins and pieces or cuttings thereof, tanned and dressed, assembled",0.6515972018241882
"Eyeglasses, lorgnettes, goggles, and similar articles, all the foregoing whether used for corrective, protective, or other purposes; frames and mountings for any of the foregoing, and parts of such frames and mountings: Lorgnettes",70151000,"Glasses, curved, bent, hollowed, or the like (but not optically worked), for corrective spectacles",0.6813129186630249
"Articles chiefly used for preparing, serving, etc. (con.): Of nonbone chinaware or of subporcelain: Household ware available in specified sets: In any pattern for which the aggregate value of the articles listed in headnote 2(b) of this subpart is over $10 but not over $24",69120039,"Ceramic (o/than porcelain or china) household table and kitchenware, in sets in which aggregate val. of arts./US note 6(b) o/$38",0.6540429592132568
