1963 Item,Higher Confidence Source,Final Confidence Level,Final Predicted HS Code
"Vegetables, fresh, chilled, or frozen, etc. (con.): Garlic",HF,0.8649787902832031,7032000
"Vegetables, fresh, chilled, or frozen, etc., (con.): Squash",HF,0.8704005479812622,7099320
"Veiling made on a lace machine or on a net machine, whether or not ornamented",GPT,0.6059512495994568,70197100
Vermoth: In containers each holding over 1 gallon,HF,0.7512341737747192,22059040
Vitamins: Natural: Not artificially mixed,HF,0.7064207792282104,29362100
Vitamins: Synthetic,HF,0.7285612225532532,29362100
"Waste and scrap, of rubber or plastics, fit only for remanufacture: Cellulose acetate",GPT,0.6563082337379456,39121200
"Waste of wool or hair and advanced waste of wool or hair: Burr and card waste, whether or not advanced: Advanced",HF,0.6956139206886292,51032000
"Waste of wool or hair and advanced waste of wool or hair: Noils, whether or not advanced: Not advanced",HF,0.6751319169998169,51032000
"Watch movements, assembled, etc. (con.): Not adjusted, etc. (con.): Having over 7 but not over 17 jewels: Over 0.6 but not over 0.8 inch in width (item 716.31)",HF,0.6978945136070251,91089080
"Watch movements, assembled, etc. (con.): Not adjusted, etc. (con.): Having over 7 but not over 17 jewels: Over 1.5 but not over 1.77 inches in width (item 716.36)",GPT,0.7255496978759766,91089090
"Watch movements, assembled, without dials or hands, or with dials or hands whether or not assembled there on, having no jewels or not over 17 jewels (provided for in part 2E, schedule 7): Not adjusted, not self-winding (or if a self-winding device cannot be incorporated therein), and not constructed or designed to operate for a period in excess of 47 hours without rewinding: Having no-jewels or only one jewel: Over 0.8 but not over 0.9 inch in width (item 716.12)",HF,0.8218124508857727,91082080
"Watch movements, assembled, without dials or hands, or with dials or hands whether or not assembled there on, having no jewels or not over 17 jewels (provided for in part 2E, schedule 7): Not adjusted, not self-winding (or if a self-winding device cannot be incorporated therein), and not constructed or designed to operate for a period in excess of 47 hours without rewinding: Having no-jewels or only one jewel: Over 1.5 but not over 1.77 inches in width (item 716.16)",HF,0.8204964399337769,91082080
"Watch movements, assembled, without dials or hands, or with dials or hands whether or not assembled thereon: 1/ Having over 1 jewel but not over 7 jewels: Not adjusted, not self-winding (or if a self-winding device cannot be incorporated therein), and not constructed or designed to operate for a period in excess of 47 hours without rewinding: Having no jewels or only 1 jewel: Not over 0.6 inch in width",HF,0.7901192903518677,91082080
"Watch movements, assembled, without dials or hands, or with dials or hands whether or not assembled thereon: 1/ Having over 1 jewel but not over 7 jewels: Not adjusted, not self-winding (or if a self-winding device cannot be incorporated therein), and not constructed or designed to operate for a period in excess of 47 hours without rewinding: Having no jewels or only 1 jewel: Over 0.6 but not over 0.8 inch in width",HF,0.7880645394325256,91082080
"Watch movements, assembled, without dials or hands, or with dials or hands whether or not assembled thereon: 1/ Having over 17 jewels",HF,0.8015050888061523,91082040
"Wearing apparel not specially provided for, of leather: Of reptile leather",HF,0.9210349321365356,42031020
"Webs, wadding, batting, and nonwoven fabrics, including felts and bonded fabrics, and articles not specially provided for of any one or combination of these products, ail the foregoing, of textile materials, whether or not coated or filled: Of vegetable fibers",HF,0.7018705606460571,56022100
"Webs, wadding, batting, and nonwoven fabrics, including felts and bonded fabrics, and articles not specially provided for of any one or combination of these products, ail the foregoing, of textile materials, whether or not coated or filled: Of wool: Felts and articles of felt: Valued not over $1.50 per pound",HF,0.6909035444259644,51119030
"Weighing machinery and scales (except balances of a sensitivity of 5 centigrams or better provided for in part 2D of schedule 7), including weight-operated counting and checking machines, and parts thereof; weighing machine weights not provided for in part 2D of schedule 7: Weighing machinery for use in the manufacture of sugar",HF,0.7036290168762207,84239090
"Whenever, in any 12-month period beginning July 1 in any year (January 1 in any year for item 950.06), the respective aggregate quantity specified below for one of the numbered classes of articles has been entered, no article in such class may be entered during the remainder of such period: Cheeses and substitutes for cheese provided for in part 4C, schedule 1: Blue-mold (except Stilton) and cheese and substitutes for cheese containing, or processed from, blue-mold cheese",HF,0.6271237134933472,99040649
"Whenever, in any 12-month period beginning July 1 in any year (January 1 in any year for item 950.06), the respective aggregate quantity specified below for one of the numbered classes of articles has been entered, no article in such class may be entered during the remainder of such period: Dried milk and cream provided for in part 4A of schedule 1: Described in item 115.50",HF,0.6441641449928284,99040518
"Whenever, in any 12-month period beginning May 29 in any year, the respective quantity specified below of wheat fit for human consumption (item 130.70, part 7A, schedule 1) or of milled wheat products fit for human consumption (item 131.40, part 7B, schedule 1) the product of a specified foreign country or area has been entered, no such wheat or milled wheat products, respectively, the product of such country or area may be entered during the remainder of such period: Greece",GPT,0.5097132921218872,99035212
"Whenever, in any 12-month period beginning May 29 in any year, the respective quantity specified below of wheat fit for human consumption (item 130.70, part 7A, schedule 1) or of milled wheat products fit for human consumption (item 131.40, part 7B, schedule 1) the product of a specified foreign country or area has been entered, no such wheat or milled wheat products, respectively, the product of such country or area may be entered during the remainder of such period: Panama",GPT,0.6013973355293274,99035200
"Whenever, in any 3-month period beginning January 1, April 1, July 1, or October 1 in any year, the respective quantity specified below for one of the four numbered classes of articles the product of a specified foreign country has been reached, no article in such class the product of such country may be entered, or withdrawn from warehouse, for consumption during the remainder of such period and no article may be withdrawn for consumption from any customs bonded warehouse during the remainder of such period if by reason thereof duty would become collectible under section 312 of the Tariff Act of 1930, as amended, in cancellation of a bond charge covering an article in such class the product of such country: For lead-bearing ores and materials provided for in part 1 of schedule 6: Canada",GPT,0.5820149779319763,99990056
"Whenever, in any 3-month period beginning January 1, April 1, July 1, or October 1 in any year, the respective quantity specified below for one of the four numbered classes of articles the product of a specified foreign country has been reached, no article in such class the product of such country may be entered, or withdrawn from warehouse, for consumption during the remainder of such period and no article may be withdrawn for consumption from any customs bonded warehouse during the remainder of such period if by reason thereof duty would become collectible under section 312 of the Tariff Act of 1930, as amended, in cancellation of a bond charge covering an article in such class the product of such country: For lead-bearing ores and materials provided for in part 1 of schedule 6: Peru",HF,0.675123929977417,99170436
"Whenever, in any 3-month period beginning January 1, April 1, July 1, or October 1 in any year, the respective quantity specified below for one of the four numbered classes of articles the product of a specified foreign country has been reached, no article in such class the product of such country may be entered, or withdrawn from warehouse, for consumption during the remainder of such period and no article may be withdrawn for consumption from any customs bonded warehouse during the remainder of such period if by reason thereof duty would become collectible under section 312 of the Tariff Act of 1930, as amended, in cancellation of a bond charge covering an article in such class the product of such country: For unwrought zinc (except alloys of zinc and zinc dust) and zinc waste and scrap provided for in part 2H of schedule 6: Peru",GPT,0.6190778017044067,98020060
"Whenever, in the respective 12-month period, etc. (con.): Card strips made from cotton having a staple length under 1-3/16 inches, and cotton comber waste,  lap waste, sliver waste, and roving waste, all the foregoing, whether or not advanced, the  product of any country or area including the United States, entered during the 12-month period beginning September 20 in any year: Cuba",GPT,0.6721434593200684,52029905
"Whenever, in the respective 12-month period, etc. (con.): Card strips made from cotton having a staple length under 1-3/16 inches, and cotton comber waste,  lap waste, sliver waste, and roving waste, all the foregoing, whether or not advanced, the  product of any country or area including the United States, entered during the 12-month period beginning September 20 in any year: Netherlands",GPT,0.8234916925430298,52029905
Willow: prepared for basket makers' use,HF,0.7497305870056152,46021912
Wire of iron or steel (con.): Flat wire (con.): Alloy iron or steel: Coated or plated with metal: Not over 0.01 inch in thickness,HF,0.7805825471878052,72171010
"Wire, of copper: Nickel silver: Not metal coated or plated",HF,0.8687596321105957,74082950
"Wires, rods, tubes, plates, electrodes and similar articles, all the foregoing, of base metal or of metal carbides, coated or cored with flux, of types used for soldering, brazing, welding or deposition of metal or metallic carbides; wire and rods, of base-metal powder, used for metal spraying: Lead-tin solders",HF,0.8135989904403687,83119000
"With veneer face on one side only: Not face finished, or face finished with a clear or transparent material which does not obscure the grain, texture, or markings of the face ply: With face ply of Parana pine (Araucaria angustifolia)",HF,0.7025735378265381,44125960
Wood railroad ties (except switch or bridge ties),HF,0.6676300764083862,44069200
"Wood-veneer panels, whether or not face finished: With veneer faces on both sides: Not face finished, or face finished with a clear or transparent material which does not obscure the grain, texture, or markings of the face ply: With a face ply of Spanish cedar (Cedrela spp.)",HF,0.7442576885223389,44121090
"Wool grease: Conforming to the specifications for wool fat (including hydrous wool fat) appearing on the U.S. Pharmacopoeia, 15th revision",GPT,0.7571343183517456,15050090
"Works of the free fine arts, drawings, engravings, photographic pictures, and philosophical and scientific apparatus brought into the United States by professional artists, lecturers, or scientists arriving from abroad for use by them for exhibition and in illustration, promotion, and encouragement of art, science, or industry in the United States",GPT,0.6014406681060791,98130070
"Woven fabrics, of silk (con.): In chief value, but not wholly of silk (con.): Jacquard-figured: Degummed, bleached, or colored",HF,0.6644890308380127,54078100
"Woven fabrics, of silk: In chief value, but not wholly of silk: ontaining over 17 percent of wool by weight: Jacquard-figured",HF,0.7606797218322754,50079030
"Woven fabrics, of vegetable fibers (except cotton): Wholly of jute: Bleached, colored, or flame-resistant",HF,0.7298051118850708,55129100
"Woven fabrics, of wool: Fabrics, hand-woven, with a loom width of less than 30 inches: Weighing not over 4 ounces per square yard with warp wholly of vegetable fibers",HF,0.8166630864143372,51111920
"Woven fabrics, wholly of cotton (con): 1/ Not fancy or figured (con): Not bleached and not colored: Of number 100 to 109",HF,0.793938398361206,52082160
"Woven fabrics, wholly of cotton (con): 1/ Not fancy or figured (con): Not bleached and not colored: Of number 53",HF,0.7730557322502136,54078100
"Woven fabrics, wholly of cotton (con): 1/ Not fancy or figured (con): Not bleached and not colored: Of number 55",HF,0.7748000621795654,54078100
"Woven fabrics, wholly of cotton (con): 1/ Not fancy or figured (con): Not bleached and not colored: Of number 57",HF,0.772789716720581,54078100
"Woven fabrics, wholly of cotton (con): 1/ Not fancy or figured (con): Not bleached and not colored: Of number 58",HF,0.774456262588501,54078100
"Woven fabrics, wholly of cotton (con): 1/ Not fancy or figured (con): Not bleached and not colored: Of number 63",HF,0.7675327658653259,52082160
"Woven fabrics, wholly of cotton (con.): Not fancy or figured (con.):  Fancy or figured:  Bleach, but not colored",HF,0.7524561285972595,54078100
"Woven fabrics, wholly of cotton (con.): Not fancy or figured (con.): Not bleached and not colored (con.): Of numbers 160 to 179",HF,0.7992691993713379,52082140
"Woven fabrics, wholly of cotton (con.): Not fancy or figured (con.): Not bleached and not colored (con.): Of numbers 180 to 199",HF,0.7824727296829224,52082140
"Woven fabrics, wholly of cotton: 1/ Not fancy or figured: Not bleached and not colored: Of number 14",HF,0.7861878871917725,52082140
"Woven fabrics, wholly of cotton: 1/ Not fancy or figured: Not bleached and not colored: Of number 18",HF,0.782118558883667,52082140
"Woven fabrics, wholly of cotton: 1/ Not fancy or figured: Not bleached and not colored: Of number 2",HF,0.790726900100708,54078100
"Woven fabrics, wholly of cotton: 1/ Not fancy or figured: Not bleached and not colored: Of number 32",HF,0.7933362126350403,52082140
"Woven fabrics, wholly of cotton: 1/ Not fancy or figured: Not bleached and not colored: Of number 34",HF,0.7892882823944092,52082140
"Woven or knit, fabrics (except pile or tufted fabrics), of textile materials, coated or filled with rubber or plastics material, or laminated with sheet rubber or plastics, except foam or sponge sheet: Of silk",HF,0.7858954668045044,54074100
"Wrought rods, of copper: Cupro-nickel",HF,0.7399463057518005,74072950
"Wrought rods, of copper: Nickel silver",HF,0.7615795731544495,74072950
"Yachts or pleasure boats, regardless of length or tonnage, whether motor, sail, or steam propelled, owned by a resident of the United States or brought into the United States for sale or charter to a resident thereof, whether or not such yachts or boats are brought into the United States under their own power; and parts thereof: Yachts or pleasure boats: Valued not over $15,000 each",GPT,0.6053150296211243,89011000
"Yarns and roving, of vegetable fibers (except cotton): Of coir",HF,0.7404438257217407,53081000
"Yarns of cotton (con.): Wholly of cotton (con.): Not bleached, not mercerized, etc. (con.): Of number 46",GPT,0.7606214284896851,52084160
"Yarns of cotton (con.): Wholly of cotton (con.): Not bleached, not mercerized, etc. (con.): Of number 49",GPT,0.7650845646858215,52084160
"Yarns of cotton (con.): Wholly of cotton (con.): Not bleached, not mercerized, etc. (con.): Of number 52",HF,0.766268253326416,52051320
"Yarns of cotton (con.): Wholly of cotton (con.): Not bleached, not mercerized, etc. (con.): Of number 53",HF,0.7604769468307495,52051320
"Yarns of cotton (con.): Wholly of cotton (con.): Not bleached, not mercerized, etc. (con.): Of number 55",HF,0.7663992643356323,52051320
"Yarns of cotton (con.): Wholly of cotton (con.): Not bleached, not mercerized, etc. (con.): Of numbers 110-119",HF,0.7666616439819336,52030010
"Yarns of cotton (con.): Wholly of cotton (con.): Not bleached, not mercerized, etc. (con.): Of numbers 140-159",GPT,0.7677125334739685,52084160
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 13",GPT,0.7534672021865845,52084160
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 16",GPT,0.759273886680603,52084160
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 20",GPT,0.7419633269309998,52084160
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 23",GPT,0.7282528877258301,52051220
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 24",GPT,0.7281630039215088,52121410
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 28",GPT,0.7272189259529114,52051120
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 30",GPT,0.7406302690505981,52084160
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 35",GPT,0.7387510538101196,52084160
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 39",GPT,0.7482567429542542,52084160
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 41",GPT,0.7283130884170532,52084160
"Yarns of cotton: In chief value, but not wholly, of cotton: Wholly of cotton: Not bleached, not mercerized, not colored, not combed, and not plied: Of number 7",GPT,0.7328329682350159,52051120
"Yarns, of silk: In chief value, but not wholly, of silk: Wholly of man-made fibers and noncontinuous silk fibers: Singles: Bleached or colored: Not colored, measuring over 58,800 yards per pound",HF,0.7124415636062622,52084160
"Yarns, of silk: In chief value, but not wholly, of silk: Wholly of man-made fibers and noncontinuous silk fibers: Singles: Not bleached and not colored",GPT,0.6752628087997437,52114100
"Yarns, of silk: Wholly of silk, but in part continuous and in part noncontinuous fibers",GPT,0.6551778316497803,52114100
"Yarns, wholly of noncontinuous silk fibers (provided for in part 1D, schedule 3 ): Plied, not bleached and not colored, measuring over 29,400 yards per pound (item 308.50 and item 308.51)",HF,0.7130218744277954,52051420
Zaffer,GPT,0.507307767868042,32071000
Zinc compounds: Sulfate,HF,0.9162383079528807,28332945
"Zirconium, wrought and unwrought, zirconium waste and scrap: Wrought",HF,0.6692723035812378,81093100
